project_id	experiment_id	omics_id	annotation_class	celltype	logfoldchange	names	method	pval	pvals_adj	scores	layer	father_uplayer	mark	annotation_id	logfoldchange_rank	pval_rank	gene_id	ontology
PRO000000293	EPT000000298	SCT000000270	annotation_au	T	4.53	Gene:mmu:16994	wilcoxon	0.0	0.0	65.0	1	root	SCT000000270|wilcoxon|T	ANO000000174	7.0	30.0	16994	CL:0000084
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	6.41	Gene:mmu:13010	wilcoxon	0.0	0.0	17.6	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	9.0	1.0	13010	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	4.69	Gene:mmu:19241	wilcoxon	0.0	0.0	17.3	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	19.0	2.0	19241	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.47	Gene:mmu:14969	wilcoxon	0.0	0.0	17.1	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	2.0	3.0	14969	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.46	Gene:mmu:14960	wilcoxon	0.0	0.0	17.0	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	3.0	4.0	14960	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.18	Gene:mmu:12045	wilcoxon	0.0	0.0	16.6	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	7.0	5.0	12045	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.26	Gene:mmu:16149	wilcoxon	0.0	0.0	16.5	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	5.0	6.0	16149	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	5.3	Gene:mmu:12925	wilcoxon	0.0	0.0	16.3	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	16.0	7.0	12925	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.9	Gene:mmu:12047	wilcoxon	0.0	0.0	16.3	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	1.0	8.0	12047	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	3.92	Gene:mmu:11465	wilcoxon	0.0	0.0	15.6	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	25.0	9.0	11465	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	4.34	Gene:mmu:16985	wilcoxon	0.0	0.0	15.0	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	20.0	10.0	16985	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	6.1	Gene:mmu:17873	wilcoxon	0.0	0.0	14.9	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	12.0	11.0	17873	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.36	Gene:mmu:22029	wilcoxon	0.0	6.300000000000001e-44	14.4	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	4.0	12.0	22029	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	4.01	Gene:mmu:19188	wilcoxon	0.0	4.9e-43	14.3	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	24.0	13.0	19188	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	3.49	Gene:mmu:19186	wilcoxon	3e-45	3.1599999999999995e-42	14.1	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	26.0	14.0	19186	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	7.24	Gene:mmu:12044	wilcoxon	7e-45	9.2e-42	14.1	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	6.0	15.0	12044	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	5.55	Gene:mmu:66102	wilcoxon	3.64e-43	4.68e-40	13.8	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	14.0	16.0	66102	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	3.19	Gene:mmu:11461	wilcoxon	1.28e-42	1.55e-39	13.7	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	28.0	17.0	11461	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	4.26	Gene:mmu:20973	wilcoxon	4.69e-42	5.3399999999999997e-39	13.6	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	21.0	18.0	20973	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	4.14	Gene:mmu:17357	wilcoxon	5.11e-42	5.51e-39	13.6	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	22.0	19.0	17357	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	5.47	Gene:mmu:14961	wilcoxon	6.04e-42	6.18e-39	13.6	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	15.0	20.0	14961	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	6.32	Gene:mmu:70350	wilcoxon	3.51e-41	3.43e-38	13.4	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	11.0	21.0	70350	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	4.14	Gene:mmu:65972	wilcoxon	2.03e-40	1.89e-37	13.3	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	23.0	22.0	65972	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	2.37	Gene:mmu:12010	wilcoxon	2.72e-40	2.43e-37	13.3	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	30.0	23.0	12010	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	3.4	Gene:mmu:67963	wilcoxon	2.66e-39	2.27e-36	13.1	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	27.0	24.0	67963	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	5.06	Gene:mmu:71929	wilcoxon	2.85e-39	2.33e-36	13.1	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	18.0	25.0	71929	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	5.82	Gene:mmu:19698	wilcoxon	1.3799999999999999e-38	1.09e-35	13.0	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	13.0	26.0	19698	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	6.38	Gene:mmu:20708	wilcoxon	3.61e-38	2.74e-35	12.9	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	10.0	27.0	20708	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	2.92	Gene:mmu:12313	wilcoxon	1.15e-37	8.18e-35	12.8	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	29.0	28.0	12313	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	6.89	Gene:mmu:12775	wilcoxon	1.16e-37	8.18e-35	12.8	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	8.0	29.0	12775	
PRO000000293	EPT000000298	SCT000000270	annotation_au	aDC	5.16	Gene:mmu:20304	wilcoxon	5.3300000000000006e-37	3.6399999999999997e-34	12.7	1	root	SCT000000270|wilcoxon|aDC	ANO000000174	17.0	30.0	20304	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	6.81	Gene:mmu:13010	wilcoxon	0.0	0.0	53.3	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	7.0	1.0	13010	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	8.23	Gene:mmu:14961	wilcoxon	0.0	0.0	53.0	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	3.0	2.0	14961	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	8.36	Gene:mmu:14960	wilcoxon	0.0	0.0	53.0	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	1.0	3.0	14960	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	8.18	Gene:mmu:14969	wilcoxon	0.0	0.0	52.8	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	4.0	4.0	14969	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	8.25	Gene:mmu:16149	wilcoxon	0.0	0.0	52.2	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	2.0	5.0	16149	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.36	Gene:mmu:19241	wilcoxon	0.0	0.0	49.6	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	19.0	6.0	19241	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.15	Gene:mmu:19156	wilcoxon	0.0	0.0	46.9	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	20.0	7.0	19156	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	5.29	Gene:mmu:15900	wilcoxon	0.0	0.0	46.4	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	10.0	8.0	15900	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	5.63	Gene:mmu:14998	wilcoxon	0.0	0.0	46.3	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	9.0	9.0	14998	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.51	Gene:mmu:12925	wilcoxon	0.0	0.0	45.8	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	16.0	10.0	12925	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	6.5	Gene:mmu:14999	wilcoxon	0.0	0.0	45.5	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	8.0	11.0	14999	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	7.3	Gene:mmu:67111	wilcoxon	0.0	0.0	45.2	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	5.0	12.0	67111	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.55	Gene:mmu:14667	wilcoxon	0.0	0.0	44.8	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	15.0	13.0	14667	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	2.75	Gene:mmu:27207	wilcoxon	0.0	0.0	44.5	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	29.0	14.0	27207	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.51	Gene:mmu:19240	wilcoxon	0.0	0.0	44.2	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	17.0	15.0	19240	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	5.14	Gene:mmu:19063	wilcoxon	0.0	0.0	43.3	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	11.0	16.0	19063	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	5.07	Gene:mmu:66857	wilcoxon	0.0	0.0	43.1	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	12.0	17.0	66857	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.24	Gene:mmu:11465	wilcoxon	0.0	0.0	42.6	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	26.0	18.0	11465	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.9	Gene:mmu:15902	wilcoxon	0.0	0.0	41.3	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	21.0	19.0	15902	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.66	Gene:mmu:11629	wilcoxon	0.0	0.0	41.3	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	14.0	20.0	11629	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.68	Gene:mmu:12709	wilcoxon	0.0	0.0	40.9	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	13.0	21.0	12709	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	2.85	Gene:mmu:11927	wilcoxon	0.0	0.0	40.5	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	28.0	22.0	11927	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.46	Gene:mmu:16913	wilcoxon	0.0	0.0	40.5	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	25.0	23.0	16913	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.8	Gene:mmu:23833	wilcoxon	0.0	0.0	40.2	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	22.0	24.0	23833	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.61	Gene:mmu:16985	wilcoxon	0.0	0.0	40.0	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	24.0	25.0	16985	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.71	Gene:mmu:16912	wilcoxon	0.0	0.0	39.4	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	23.0	26.0	16912	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	4.37	Gene:mmu:17476	wilcoxon	0.0	0.0	39.3	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	18.0	27.0	17476	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	2.27	Gene:mmu:110954	wilcoxon	0.0	0.0	38.6	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	30.0	28.0	110954	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	7.1	Gene:mmu:226421	wilcoxon	0.0	0.0	38.4	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	6.0	29.0	226421	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC1	3.02	Gene:mmu:19186	wilcoxon	0.0	0.0	38.2	1	root	SCT000000270|wilcoxon|cDC1	ANO000000174	27.0	30.0	19186	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	8.02	Gene:mmu:16149	wilcoxon	0.0	0.0	31.3	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	1.0	1.0	16149	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	7.39	Gene:mmu:14961	wilcoxon	0.0	0.0	30.3	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	4.0	2.0	14961	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	7.51	Gene:mmu:14960	wilcoxon	0.0	0.0	30.3	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	2.0	3.0	14960	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	7.5	Gene:mmu:14969	wilcoxon	0.0	0.0	30.0	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	3.0	4.0	14969	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	5.23	Gene:mmu:13040	wilcoxon	0.0	0.0	27.8	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	6.0	5.0	13040	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.63	Gene:mmu:13010	wilcoxon	0.0	0.0	26.2	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	16.0	6.0	13010	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	4.01	Gene:mmu:14127	wilcoxon	0.0	0.0	25.0	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	12.0	7.0	14127	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	5.09	Gene:mmu:14998	wilcoxon	0.0	0.0	24.1	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	7.0	8.0	14998	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	4.0	Gene:mmu:22177	wilcoxon	0.0	0.0	23.9	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	13.0	9.0	22177	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.62	Gene:mmu:19241	wilcoxon	0.0	0.0	23.9	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	17.0	10.0	19241	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	4.38	Gene:mmu:76933	wilcoxon	0.0	0.0	23.2	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	10.0	11.0	76933	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	5.78	Gene:mmu:14999	wilcoxon	0.0	0.0	22.5	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	5.0	12.0	14999	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.14	Gene:mmu:19156	wilcoxon	0.0	0.0	22.4	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	21.0	13.0	19156	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	4.56	Gene:mmu:100034251	wilcoxon	0.0	0.0	21.3	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	8.0	14.0	100034251	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.29	Gene:mmu:23833	wilcoxon	0.0	0.0	21.1	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	18.0	15.0	23833	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	4.06	Gene:mmu:17105	wilcoxon	0.0	0.0	21.0	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	11.0	16.0	17105	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	2.0	Gene:mmu:12010	wilcoxon	0.0	0.0	20.1	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	28.0	17.0	12010	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.05	Gene:mmu:16792	wilcoxon	0.0	0.0	19.9	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	23.0	18.0	16792	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	4.46	Gene:mmu:73656	wilcoxon	0.0	0.0	19.8	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	9.0	19.0	73656	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	1.75	Gene:mmu:20090	wilcoxon	0.0	0.0	19.7	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	29.0	20.0	20090	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	2.4	Gene:mmu:11461	wilcoxon	0.0	0.0	19.6	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	27.0	21.0	11461	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.14	Gene:mmu:13036	wilcoxon	0.0	0.0	19.4	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	22.0	22.0	13036	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	2.59	Gene:mmu:67963	wilcoxon	0.0	0.0	18.7	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	25.0	23.0	67963	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.28	Gene:mmu:16988	wilcoxon	0.0	0.0	18.7	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	19.0	24.0	16988	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.95	Gene:mmu:11629	wilcoxon	0.0	0.0	18.4	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	14.0	25.0	11629	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	2.95	Gene:mmu:20375	wilcoxon	0.0	0.0	18.2	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	24.0	26.0	20375	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	2.51	Gene:mmu:13057	wilcoxon	0.0	0.0	17.8	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	26.0	27.0	13057	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	1.66	Gene:mmu:14109	wilcoxon	0.0	0.0	17.8	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	30.0	28.0	14109	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.74	Gene:mmu:17084	wilcoxon	0.0	0.0	17.6	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	15.0	29.0	17084	
PRO000000293	EPT000000298	SCT000000270	annotation_au	cDC2	3.21	Gene:mmu:14667	wilcoxon	0.0	0.0	17.5	1	root	SCT000000270|wilcoxon|cDC2	ANO000000174	20.0	30.0	14667	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	9.1	Gene:mmu:19152	wilcoxon	0.0	0.0	58.5	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	3.0	1.0	19152	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	10.1	Gene:mmu:50701	wilcoxon	0.0	0.0	58.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	1.0	2.0	50701	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	9.22	Gene:mmu:17523	wilcoxon	0.0	0.0	57.8	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	2.0	3.0	17523	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	8.84	Gene:mmu:13035	wilcoxon	0.0	0.0	55.2	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	4.0	4.0	13035	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	8.2	Gene:mmu:170813	wilcoxon	0.0	0.0	54.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	5.0	5.0	170813	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	5.1	Gene:mmu:231507	wilcoxon	0.0	0.0	52.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	11.0	6.0	231507	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	4.88	Gene:mmu:100041546	wilcoxon	0.0	0.0	48.9	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	13.0	7.0	100041546	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	5.11	Gene:mmu:66222	wilcoxon	0.0	0.0	48.7	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	10.0	8.0	66222	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	4.0	Gene:mmu:19073	wilcoxon	0.0	0.0	48.5	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	18.0	9.0	19073	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	4.67	Gene:mmu:12512	wilcoxon	0.0	0.0	48.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	14.0	10.0	12512	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	7.27	Gene:mmu:73106	wilcoxon	0.0	0.0	48.2	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	6.0	11.0	73106	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	4.64	Gene:mmu:232413	wilcoxon	0.0	0.0	47.6	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	15.0	12.0	232413	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.74	Gene:mmu:102545	wilcoxon	0.0	0.0	46.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	21.0	13.0	102545	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.84	Gene:mmu:11777	wilcoxon	0.0	0.0	45.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	20.0	14.0	11777	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.63	Gene:mmu:22145	wilcoxon	0.0	0.0	44.4	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	24.0	15.0	22145	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.74	Gene:mmu:15331	wilcoxon	0.0	0.0	44.3	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	22.0	16.0	15331	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	2.71	Gene:mmu:276770	wilcoxon	0.0	0.0	43.9	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	28.0	17.0	276770	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	5.04	Gene:mmu:13011	wilcoxon	0.0	0.0	43.7	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	12.0	18.0	13011	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.74	Gene:mmu:66111	wilcoxon	0.0	0.0	43.5	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	23.0	19.0	66111	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	4.15	Gene:mmu:51801	wilcoxon	0.0	0.0	43.5	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	16.0	20.0	51801	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	2.11	Gene:mmu:78294	wilcoxon	0.0	0.0	43.1	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	30.0	21.0	78294	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	4.14	Gene:mmu:72310	wilcoxon	0.0	0.0	43.0	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	17.0	22.0	72310	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.22	Gene:mmu:11857	wilcoxon	0.0	0.0	42.9	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	26.0	23.0	11857	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	5.46	Gene:mmu:14134	wilcoxon	0.0	0.0	42.9	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	7.0	24.0	14134	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.23	Gene:mmu:56431	wilcoxon	0.0	0.0	42.6	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	25.0	25.0	56431	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	3.97	Gene:mmu:66214	wilcoxon	0.0	0.0	42.5	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	19.0	26.0	66214	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	5.43	Gene:mmu:20201	wilcoxon	0.0	0.0	42.2	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	8.0	27.0	20201	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	5.31	Gene:mmu:20861	wilcoxon	0.0	0.0	41.9	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	9.0	28.0	20861	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	2.92	Gene:mmu:14751	wilcoxon	0.0	0.0	41.4	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	27.0	29.0	14751	
PRO000000293	EPT000000298	SCT000000270	annotation_au	iNP	2.32	Gene:mmu:19951	wilcoxon	0.0	0.0	41.2	1	root	SCT000000270|wilcoxon|iNP	ANO000000174	29.0	30.0	19951	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.72	Gene:mmu:20202	wilcoxon	0.0	0.0	126.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	2.0	1.0	20202	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.8	Gene:mmu:20201	wilcoxon	0.0	0.0	126.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	1.0	2.0	20201	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.22	Gene:mmu:16819	wilcoxon	0.0	0.0	125.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	7.0	3.0	16819	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.38	Gene:mmu:20863	wilcoxon	0.0	0.0	124.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	5.0	4.0	20863	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.46	Gene:mmu:20861	wilcoxon	0.0	0.0	124.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	3.0	5.0	20861	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.38	Gene:mmu:268885	wilcoxon	0.0	0.0	124.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	6.0	6.0	268885	
PRO000000293	EPT000000298	SCT000000270	annotation_au	imNP	9.39	Gene:mmu:20862	wilcoxon	0.0	0.0	123.0	1	root	SCT000000270|wilcoxon|imNP	ANO000000174	4.0	7.0	20862	
